ID,Age,Gender,Country,Coffee_Intake,Caffeine_mg,Sleep_Hours,Sleep_Quality,Sleep_Quality_num,BMI,Stress_Level,Physical_Activity_Hours,Stress_Level_num,Occupation,Smoking,Alcohol_Consumption,Age_Group,Categoria_BMI
9235,49,Female,Italy,0.9,86.6,7.0,Good,3,24.3,Low,0.2,1,Student,0,0,Adulto,Peso saludable
9236,19,Male,Mexico,1.4,128.5,7.6,Good,3,18.7,Low,2.3,1,Student,0,1,Joven,Peso saludable
9237,41,Female,Brazil,0.5,44.8,7.5,Good,3,24.0,Low,9.5,1,Other,0,0,Adulto,Peso saludable
9238,18,Female,Switzerland,3.7,355.6,5.0,Poor,1,26.6,High,1.8,3,Healthcare,1,0,Joven,Sobrepeso
9239,24,Male,UK,3.3,311.2,4.2,Poor,1,28.7,High,13.8,3,Office,0,0,Joven,Sobrepeso
9240,20,Male,Australia,0.9,81.2,5.2,Fair,2,31.0,Medium,10.2,2,Office,1,0,Joven,Obesidad
9241,44,Male,Switzerland,1.1,105.6,7.1,Good,3,27.0,Low,10.2,1,Student,0,0,Adulto,Sobrepeso
9242,34,Female,Italy,3.7,350.5,6.9,Good,3,19.2,Low,14.6,1,Service,0,1,Joven,Peso saludable
9243,34,Female,India,5.6,528.6,3.0,Poor,1,26.1,High,0.9,3,Other,0,0,Joven,Sobrepeso
9244,21,Male,Japan,3.2,301.3,6.9,Good,3,27.7,Low,9.8,1,Office,1,0,Joven,Sobrepeso
9245,31,Female,Japan,4.2,401.1,5.5,Fair,2,20.3,Medium,13.5,2,Service,0,0,Joven,Peso saludable
9246,25,Male,Belgium,2.1,199.9,5.2,Fair,2,28.4,Medium,9.3,2,Service,0,0,Joven,Sobrepeso
9247,39,Female,Switzerland,0.9,86.1,6.1,Good,3,21.6,Low,6.9,1,Student,0,0,Adulto,Peso saludable
9248,23,Male,South Korea,2.2,213.6,6.7,Good,3,24.2,Low,0.3,1,Other,0,0,Joven,Peso saludable
9249,50,Female,Norway,4.1,392.2,6.3,Good,3,28.4,Low,2.6,1,Other,0,0,Adulto,Sobrepeso
9250,18,Female,India,1.7,156.8,4.1,Poor,1,22.0,High,13.8,3,Healthcare,0,1,Joven,Peso saludable
9251,25,Female,Netherlands,2.0,188.1,8.4,Excellent,4,22.8,Low,14.7,1,Other,0,0,Joven,Peso saludable
9252,55,Male,Japan,5.8,554.5,6.9,Good,3,27.8,Low,7.4,1,Student,0,0,Adulto,Sobrepeso
9253,29,Male,Germany,5.1,488.9,6.4,Good,3,26.0,Low,13.5,1,Service,0,0,Joven,Sobrepeso
9254,19,Female,Italy,2.7,257.9,4.5,Poor,1,15.4,High,7.2,3,Office,0,0,Joven,Bajo peso
9255,37,Male,Spain,4.3,405.6,5.4,Fair,2,18.0,Medium,2.4,2,Service,0,1,Adulto,Bajo peso
9256,29,Male,Italy,0.7,68.1,6.8,Good,3,23.0,Low,1.3,1,Office,0,0,Joven,Peso saludable
9257,24,Female,Japan,3.5,332.3,7.4,Good,3,22.7,Low,12.5,1,Healthcare,0,0,Joven,Peso saludable
9258,21,Male,France,2.7,252.7,7.9,Good,3,20.7,Low,14.1,1,Healthcare,0,0,Joven,Peso saludable
9259,68,Male,France,3.1,297.6,9.5,Excellent,4,32.4,Low,6.1,1,Healthcare,0,0,Mayor,Obesidad
9260,31,Female,France,0.5,45.9,7.1,Good,3,28.4,Low,1.9,1,Service,0,0,Joven,Sobrepeso
9261,18,Male,Spain,0.2,16.6,6.2,Good,3,15.0,Low,12.7,1,Student,0,0,Joven,Bajo peso
9262,52,Male,India,1.7,157.6,7.7,Good,3,28.4,Low,5.1,1,Other,0,0,Adulto,Sobrepeso
9263,42,Female,France,0.4,42.7,5.7,Fair,2,20.0,Medium,7.3,2,Office,1,0,Adulto,Peso saludable
9264,25,Female,India,1.1,102.2,7.3,Good,3,23.4,Low,14.9,1,Student,1,0,Joven,Peso saludable
9265,23,Male,South Korea,6.4,606.0,8.6,Excellent,4,17.7,Low,10.2,1,Other,0,1,Joven,Bajo peso
9266,43,Female,Japan,4.3,413.0,6.0,Fair,2,28.8,Medium,10.8,2,Office,0,0,Adulto,Sobrepeso
9267,32,Female,Brazil,3.0,286.9,5.8,Fair,2,24.8,Medium,4.2,2,Service,0,1,Joven,Peso saludable
9268,18,Male,Australia,3.2,301.6,4.9,Poor,1,29.4,High,3.9,3,Office,0,1,Joven,Sobrepeso
9269,56,Male,Netherlands,3.1,296.9,6.7,Good,3,25.1,Low,4.4,1,Service,0,1,Mayor,Sobrepeso
9270,29,Male,Sweden,2.2,210.3,4.9,Poor,1,22.2,High,9.0,3,Other,0,0,Joven,Peso saludable
9271,52,Female,Switzerland,3.0,283.6,5.2,Fair,2,20.9,Medium,14.1,2,Student,1,0,Adulto,Peso saludable
9272,50,Female,India,3.9,372.4,4.8,Poor,1,17.4,High,10.3,3,Office,0,0,Adulto,Bajo peso
9273,22,Male,Spain,2.2,204.6,7.9,Good,3,22.7,Low,4.3,1,Other,0,0,Joven,Peso saludable
9274,47,Female,Canada,4.7,443.2,6.1,Good,3,24.9,Low,9.6,1,Healthcare,0,1,Adulto,Peso saludable
9275,27,Female,Italy,2.1,202.8,8.3,Excellent,4,15.3,Low,2.1,1,Student,0,0,Joven,Bajo peso
9276,18,Male,Australia,1.0,96.1,7.1,Good,3,27.2,Low,6.4,1,Healthcare,0,0,Joven,Sobrepeso
9277,29,Female,Mexico,2.9,274.9,6.0,Good,3,24.3,Low,13.3,1,Healthcare,0,0,Joven,Peso saludable
9278,39,Male,Mexico,2.2,210.1,7.4,Good,3,22.6,Low,3.7,1,Student,1,0,Adulto,Peso saludable
9279,29,Female,India,2.1,201.1,7.5,Good,3,19.6,Low,8.4,1,Office,0,1,Joven,Peso saludable
9280,31,Female,China,3.8,362.9,7.9,Good,3,19.3,Low,1.2,1,Other,0,1,Joven,Peso saludable
9281,48,Female,Sweden,2.0,185.7,5.6,Fair,2,23.3,Medium,1.3,2,Student,0,0,Adulto,Peso saludable
9282,36,Female,USA,1.1,104.5,6.9,Good,3,23.4,Low,1.0,1,Office,0,0,Adulto,Peso saludable
9283,24,Female,Finland,1.9,181.9,5.3,Fair,2,15.6,Medium,3.1,2,Student,0,0,Joven,Bajo peso
9284,43,Female,France,1.4,132.1,7.1,Good,3,33.1,Low,6.8,1,Student,0,0,Adulto,Obesidad
9285,37,Female,Spain,1.4,130.5,3.6,Poor,1,19.9,High,13.7,3,Office,0,0,Adulto,Peso saludable
9286,18,Female,Japan,4.0,377.0,5.2,Fair,2,28.7,Medium,5.2,2,Healthcare,0,1,Joven,Sobrepeso
9287,40,Female,France,1.0,91.8,5.9,Fair,2,22.1,Medium,9.5,2,Service,0,1,Adulto,Peso saludable
9288,39,Male,Germany,2.7,254.4,6.6,Good,3,26.0,Low,8.3,1,Office,0,0,Adulto,Sobrepeso
9289,35,Female,South Korea,2.0,190.2,7.9,Good,3,22.9,Low,2.2,1,Service,0,0,Joven,Peso saludable
9290,45,Female,Mexico,2.3,221.8,4.6,Poor,1,22.2,High,7.1,3,Service,0,0,Adulto,Peso saludable
9291,26,Female,Belgium,0.0,0.0,8.0,Excellent,4,24.4,Low,2.1,1,Student,0,0,Joven,Peso saludable
9292,39,Other,Belgium,3.5,329.2,6.9,Good,3,22.0,Low,4.6,1,Office,1,1,Adulto,Peso saludable
9293,18,Male,USA,2.1,197.5,7.2,Good,3,28.5,Low,1.5,1,Office,0,0,Joven,Sobrepeso
9294,39,Male,Canada,4.0,375.9,6.1,Good,3,18.2,Low,3.2,1,Healthcare,0,0,Adulto,Bajo peso
9295,58,Male,Norway,3.1,294.5,7.4,Good,3,23.2,Low,5.6,1,Service,0,1,Mayor,Peso saludable
9296,23,Female,Brazil,2.6,244.4,6.4,Good,3,20.9,Low,9.4,1,Healthcare,1,1,Joven,Peso saludable
9297,25,Female,UK,2.5,238.6,5.6,Fair,2,26.5,Medium,2.1,2,Other,0,1,Joven,Sobrepeso
9298,26,Female,South Korea,5.9,556.6,5.9,Fair,2,15.2,Medium,8.9,2,Service,1,1,Joven,Bajo peso
9299,36,Male,Japan,1.3,123.1,6.9,Good,3,28.6,Low,3.6,1,Healthcare,0,1,Adulto,Sobrepeso
9300,22,Female,Sweden,2.9,279.1,5.3,Fair,2,19.7,Medium,1.0,2,Healthcare,0,0,Joven,Peso saludable
9301,40,Female,USA,2.9,271.5,3.7,Poor,1,26.2,High,13.8,3,Service,0,0,Adulto,Sobrepeso
9302,45,Female,Finland,0.1,7.6,7.8,Good,3,15.2,Low,0.8,1,Healthcare,0,0,Adulto,Bajo peso
9303,41,Male,Norway,2.4,229.1,5.7,Fair,2,21.5,Medium,12.6,2,Other,0,0,Adulto,Peso saludable
9304,18,Female,Switzerland,0.2,15.6,3.9,Poor,1,22.0,High,10.8,3,Office,0,0,Joven,Peso saludable
9305,46,Female,Finland,2.4,227.8,6.8,Good,3,24.2,Low,4.4,1,Other,0,0,Adulto,Peso saludable
9306,46,Other,Japan,0.1,6.3,6.8,Good,3,25.8,Low,10.8,1,Service,0,0,Adulto,Sobrepeso
9307,44,Female,Italy,3.1,291.8,4.9,Poor,1,32.5,High,3.9,3,Student,0,1,Adulto,Obesidad
9308,39,Female,Spain,0.6,58.0,6.1,Good,3,21.6,Low,11.9,1,Service,0,1,Adulto,Peso saludable
9309,37,Male,Belgium,2.5,235.8,7.8,Good,3,26.5,Low,1.5,1,Office,0,0,Adulto,Sobrepeso
9310,47,Male,Italy,0.1,6.0,5.1,Fair,2,21.9,Medium,0.5,2,Other,0,0,Adulto,Peso saludable
9311,58,Female,Belgium,3.2,305.3,5.9,Fair,2,25.1,Medium,2.1,2,Healthcare,0,0,Mayor,Sobrepeso
9312,23,Male,Spain,2.4,226.3,7.2,Good,3,17.5,Low,10.8,1,Healthcare,1,0,Joven,Bajo peso
9313,47,Male,Germany,2.2,211.3,4.8,Poor,1,24.8,High,14.5,3,Student,0,1,Adulto,Peso saludable
9314,33,Male,Finland,2.7,257.5,8.8,Excellent,4,19.9,Low,9.8,1,Other,1,0,Joven,Peso saludable
9315,33,Female,Spain,3.3,312.1,7.5,Good,3,16.8,Low,13.2,1,Healthcare,0,0,Joven,Bajo peso
9316,18,Female,UK,1.2,115.1,8.9,Excellent,4,23.4,Low,0.4,1,Service,1,1,Joven,Peso saludable
9317,31,Male,UK,2.5,235.1,6.6,Good,3,24.3,Low,6.2,1,Healthcare,1,0,Joven,Peso saludable
9318,23,Female,Brazil,1.8,171.1,8.6,Excellent,4,22.6,Low,8.6,1,Office,0,0,Joven,Peso saludable
9319,29,Female,France,4.5,423.0,6.5,Good,3,25.5,Low,6.1,1,Other,0,0,Joven,Sobrepeso
9320,21,Male,South Korea,1.9,179.3,6.4,Good,3,31.0,Low,10.7,1,Healthcare,0,0,Joven,Obesidad
9321,29,Male,Canada,1.3,122.9,5.5,Fair,2,20.1,Medium,3.3,2,Healthcare,1,1,Joven,Peso saludable
9322,30,Female,South Korea,0.2,23.1,7.3,Good,3,27.2,Low,3.9,1,Office,1,0,Joven,Sobrepeso
9323,36,Female,Belgium,2.1,199.4,5.9,Fair,2,21.0,Medium,7.6,2,Healthcare,1,1,Adulto,Peso saludable
9324,18,Male,France,1.5,139.1,5.9,Fair,2,25.3,Medium,10.0,2,Student,1,0,Joven,Sobrepeso
9325,18,Male,Belgium,3.0,289.0,6.7,Good,3,23.6,Low,2.0,1,Other,0,0,Joven,Peso saludable
9326,39,Male,Netherlands,2.8,269.1,8.7,Excellent,4,30.1,Low,4.5,1,Healthcare,1,0,Adulto,Obesidad
9327,25,Male,France,3.3,313.2,8.1,Excellent,4,23.7,Low,4.2,1,Service,0,0,Joven,Peso saludable
9328,47,Male,France,0.6,58.1,7.9,Good,3,23.9,Low,7.3,1,Healthcare,0,0,Adulto,Peso saludable
9329,37,Female,USA,0.0,0.0,6.9,Good,3,28.1,Low,14.5,1,Student,1,0,Adulto,Sobrepeso
9330,42,Female,Sweden,2.5,237.4,6.7,Good,3,25.9,Low,5.9,1,Service,1,0,Adulto,Sobrepeso
9331,51,Female,Sweden,3.7,354.8,8.2,Excellent,4,26.5,Low,12.9,1,Student,0,0,Adulto,Sobrepeso
9332,31,Male,Netherlands,1.9,181.4,7.3,Good,3,29.0,Low,6.0,1,Office,0,1,Joven,Sobrepeso
9333,28,Female,Germany,5.2,491.9,3.0,Poor,1,24.8,High,4.9,3,Service,1,1,Joven,Peso saludable
9334,45,Male,Germany,2.3,219.9,9.6,Excellent,4,30.0,Low,1.4,1,Service,0,0,Adulto,Obesidad
9335,41,Male,Australia,1.4,132.6,6.8,Good,3,18.0,Low,10.7,1,Student,0,0,Adulto,Bajo peso
9336,32,Female,Australia,3.1,296.8,6.6,Good,3,23.2,Low,4.3,1,Student,0,0,Joven,Peso saludable
9337,51,Female,Canada,4.6,434.3,6.6,Good,3,23.8,Low,10.5,1,Office,0,0,Adulto,Peso saludable
9338,32,Male,Germany,2.4,231.4,6.7,Good,3,20.7,Low,5.5,1,Service,0,1,Joven,Peso saludable
9339,35,Female,India,3.6,344.9,6.2,Good,3,26.8,Low,0.2,1,Service,0,0,Joven,Sobrepeso
9340,35,Female,Norway,1.9,177.3,4.9,Poor,1,24.9,High,2.4,3,Service,1,0,Joven,Peso saludable
9341,23,Female,Canada,1.9,180.5,5.2,Fair,2,15.4,Medium,11.7,2,Service,0,1,Joven,Bajo peso
9342,35,Female,Canada,4.2,396.9,8.4,Excellent,4,28.8,Low,3.3,1,Office,0,0,Joven,Sobrepeso
9343,51,Other,UK,0.0,0.0,6.1,Good,3,28.1,Low,3.5,1,Healthcare,0,0,Adulto,Sobrepeso
9344,40,Female,Finland,0.9,88.0,8.2,Excellent,4,24.8,Low,5.0,1,Service,0,0,Adulto,Peso saludable
9345,35,Female,Switzerland,3.4,320.2,6.8,Good,3,25.4,Low,2.8,1,Other,0,0,Joven,Sobrepeso
9346,33,Male,China,2.0,188.5,3.9,Poor,1,19.1,High,8.1,3,Office,0,0,Joven,Peso saludable
9347,38,Male,Norway,2.9,280.0,5.0,Fair,2,20.2,Medium,7.7,2,Healthcare,0,0,Adulto,Peso saludable
9348,43,Female,Finland,3.3,313.4,5.5,Fair,2,15.0,Medium,9.5,2,Student,1,0,Adulto,Bajo peso
9349,42,Female,China,0.5,49.7,7.8,Good,3,21.1,Low,14.5,1,Healthcare,0,0,Adulto,Peso saludable
9350,31,Male,Canada,0.5,48.5,6.6,Good,3,23.5,Low,1.8,1,Student,0,1,Joven,Peso saludable
9351,38,Female,Spain,4.2,401.8,7.2,Good,3,26.1,Low,5.8,1,Other,0,0,Adulto,Sobrepeso
9352,40,Male,China,1.9,182.5,6.4,Good,3,19.0,Low,7.5,1,Office,0,0,Adulto,Peso saludable
9353,22,Female,South Korea,1.5,141.2,7.5,Good,3,27.8,Low,13.6,1,Healthcare,0,1,Joven,Sobrepeso
9354,37,Male,Belgium,3.1,290.3,5.3,Fair,2,24.4,Medium,9.5,2,Student,0,1,Adulto,Peso saludable
9355,18,Male,USA,4.0,377.1,5.8,Fair,2,28.1,Medium,6.3,2,Service,1,0,Joven,Sobrepeso
9356,40,Female,Belgium,3.7,348.5,6.8,Good,3,27.4,Low,0.8,1,Other,0,0,Adulto,Sobrepeso
9357,42,Male,UK,3.2,303.3,6.2,Good,3,24.5,Low,11.4,1,Other,0,0,Adulto,Peso saludable
9358,43,Male,Sweden,4.2,402.5,6.4,Good,3,25.5,Low,8.4,1,Office,1,0,Adulto,Sobrepeso
9359,30,Female,Brazil,3.3,310.1,6.6,Good,3,21.4,Low,10.1,1,Office,0,0,Joven,Peso saludable
9360,38,Female,Norway,1.7,158.5,7.7,Good,3,23.7,Low,4.8,1,Office,0,1,Adulto,Peso saludable
9361,52,Female,Japan,2.9,274.9,6.6,Good,3,24.7,Low,3.9,1,Office,1,0,Adulto,Peso saludable
9362,51,Female,Finland,3.7,349.1,6.3,Good,3,27.3,Low,9.5,1,Service,0,0,Adulto,Sobrepeso
9363,34,Male,Sweden,1.3,122.2,7.2,Good,3,24.2,Low,6.4,1,Other,1,0,Joven,Peso saludable
9364,36,Female,Mexico,1.6,156.6,7.4,Good,3,32.0,Low,5.3,1,Service,0,0,Adulto,Obesidad
9365,48,Female,France,2.8,265.6,6.7,Good,3,24.4,Low,3.2,1,Office,0,1,Adulto,Peso saludable
9366,18,Other,Switzerland,3.5,335.4,5.2,Fair,2,15.0,Medium,6.1,2,Healthcare,0,0,Joven,Bajo peso
9367,31,Female,Canada,2.5,234.2,7.6,Good,3,22.2,Low,14.0,1,Student,0,0,Joven,Peso saludable
9368,51,Female,China,2.9,274.3,7.3,Good,3,20.2,Low,1.6,1,Healthcare,0,0,Adulto,Peso saludable
9369,46,Female,Switzerland,0.0,0.0,6.6,Good,3,22.6,Low,2.4,1,Other,0,0,Adulto,Peso saludable
9370,39,Male,Switzerland,4.9,465.4,6.9,Good,3,19.4,Low,9.1,1,Other,0,0,Adulto,Peso saludable
9371,18,Male,Australia,3.7,348.0,8.7,Excellent,4,17.1,Low,3.6,1,Service,1,0,Joven,Bajo peso
9372,34,Female,Netherlands,3.6,341.2,6.1,Good,3,20.8,Low,13.1,1,Student,0,0,Joven,Peso saludable
9373,27,Female,India,3.5,329.0,6.4,Good,3,25.5,Low,12.8,1,Office,0,1,Joven,Sobrepeso
9374,38,Female,UK,3.6,341.6,6.8,Good,3,26.0,Low,6.3,1,Office,1,0,Adulto,Sobrepeso
9375,25,Female,Japan,4.6,435.7,9.8,Excellent,4,20.7,Low,10.2,1,Healthcare,1,0,Joven,Peso saludable
9376,22,Male,South Korea,4.2,397.0,6.6,Good,3,26.9,Low,11.6,1,Student,0,0,Joven,Sobrepeso
9377,18,Female,UK,3.1,298.5,5.8,Fair,2,21.6,Medium,5.0,2,Service,1,1,Joven,Peso saludable
9378,49,Male,China,3.7,352.3,4.9,Poor,1,21.1,High,4.8,3,Office,0,1,Adulto,Peso saludable
9379,30,Male,China,2.9,277.1,6.1,Good,3,22.2,Low,0.0,1,Other,0,0,Joven,Peso saludable
9380,36,Male,Brazil,1.4,129.1,6.7,Good,3,15.0,Low,3.5,1,Office,0,0,Adulto,Bajo peso
9381,34,Female,Spain,1.7,165.1,7.5,Good,3,22.9,Low,10.2,1,Student,1,0,Joven,Peso saludable
9382,22,Male,Italy,1.9,177.6,6.7,Good,3,17.5,Low,6.6,1,Other,1,1,Joven,Bajo peso
9383,19,Female,Italy,2.2,213.3,6.7,Good,3,21.7,Low,9.5,1,Service,0,1,Joven,Peso saludable
9384,22,Male,Netherlands,2.1,203.7,6.9,Good,3,20.8,Low,3.4,1,Office,0,0,Joven,Peso saludable
9385,26,Male,France,0.8,72.9,7.1,Good,3,27.6,Low,9.1,1,Other,1,0,Joven,Sobrepeso
9386,39,Female,Italy,2.8,267.5,8.0,Excellent,4,20.3,Low,3.7,1,Service,0,0,Adulto,Peso saludable
9387,25,Female,Japan,3.6,342.6,5.3,Fair,2,32.9,Medium,10.6,2,Student,0,0,Joven,Obesidad
9388,55,Male,Spain,1.8,171.2,9.0,Excellent,4,20.8,Low,2.3,1,Service,1,0,Adulto,Peso saludable
9389,47,Male,Canada,2.0,191.3,8.3,Excellent,4,22.0,Low,4.3,1,Service,0,1,Adulto,Peso saludable
9390,44,Female,Mexico,3.6,345.0,7.7,Good,3,24.8,Low,3.1,1,Other,1,1,Adulto,Peso saludable
9391,33,Male,Norway,2.8,264.5,5.6,Fair,2,21.4,Medium,0.4,2,Office,1,1,Joven,Peso saludable
9392,53,Female,Japan,3.8,363.1,6.3,Good,3,27.6,Low,13.7,1,Other,0,1,Adulto,Sobrepeso
9393,32,Male,Finland,3.6,342.3,5.6,Fair,2,15.5,Medium,1.1,2,Healthcare,0,0,Joven,Bajo peso
9394,34,Male,South Korea,1.3,124.8,5.8,Fair,2,24.5,Medium,6.2,2,Other,0,0,Joven,Peso saludable
9395,37,Male,China,2.8,269.8,6.2,Good,3,21.1,Low,5.3,1,Other,0,0,Adulto,Peso saludable
9396,43,Female,China,3.4,323.0,6.3,Good,3,26.9,Low,2.7,1,Office,1,0,Adulto,Sobrepeso
9397,42,Female,China,1.5,138.3,6.3,Good,3,23.6,Low,6.7,1,Student,0,0,Adulto,Peso saludable
9398,29,Male,Canada,0.7,71.2,6.9,Good,3,25.8,Low,7.6,1,Healthcare,1,0,Joven,Sobrepeso
9399,28,Female,India,2.5,234.9,7.6,Good,3,27.7,Low,4.0,1,Office,1,1,Joven,Sobrepeso
9400,42,Female,Germany,0.0,0.0,7.9,Good,3,29.5,Low,7.9,1,Office,0,1,Adulto,Sobrepeso
9401,43,Female,Norway,0.0,0.0,7.5,Good,3,25.4,Low,9.6,1,Service,0,0,Adulto,Sobrepeso
9402,30,Male,USA,3.4,323.1,6.4,Good,3,30.6,Low,7.8,1,Healthcare,0,0,Joven,Obesidad
9403,18,Male,Finland,1.4,129.2,6.3,Good,3,19.3,Low,13.5,1,Service,0,0,Joven,Peso saludable
9404,32,Female,Canada,2.0,194.5,7.0,Good,3,22.3,Low,2.1,1,Service,0,0,Joven,Peso saludable
9405,42,Male,Italy,2.9,271.9,7.8,Good,3,21.1,Low,12.6,1,Office,0,0,Adulto,Peso saludable
9406,56,Male,Belgium,2.4,231.7,8.2,Excellent,4,24.1,Low,2.2,1,Student,0,0,Mayor,Peso saludable
9407,20,Female,Netherlands,1.3,128.2,5.3,Fair,2,24.6,Medium,6.5,2,Office,0,1,Joven,Peso saludable
9408,29,Male,France,5.4,516.8,6.1,Good,3,21.6,Low,2.3,1,Other,0,1,Joven,Peso saludable
9409,30,Male,Brazil,2.4,226.3,5.6,Fair,2,28.3,Medium,9.1,2,Student,1,1,Joven,Sobrepeso
9410,51,Male,France,6.6,630.3,4.2,Poor,1,15.0,High,5.2,3,Healthcare,0,0,Adulto,Bajo peso
9411,34,Female,Norway,1.1,103.6,8.2,Excellent,4,28.2,Low,6.8,1,Student,0,0,Joven,Sobrepeso
9412,24,Male,South Korea,1.9,183.8,8.2,Excellent,4,21.4,Low,2.5,1,Healthcare,0,0,Joven,Peso saludable
9413,41,Female,UK,2.5,241.0,6.4,Good,3,25.5,Low,7.1,1,Service,0,0,Adulto,Sobrepeso
9414,30,Female,Norway,2.6,248.1,6.1,Good,3,18.7,Low,11.0,1,Office,0,0,Joven,Peso saludable
9415,20,Female,Sweden,4.0,378.6,5.9,Fair,2,24.7,Medium,14.0,2,Office,0,1,Joven,Peso saludable
9416,24,Male,Netherlands,0.0,0.0,4.9,Poor,1,24.8,High,4.3,3,Other,0,0,Joven,Peso saludable
9417,55,Male,Brazil,4.8,455.1,7.6,Good,3,28.0,Low,6.5,1,Office,0,1,Adulto,Sobrepeso
9418,39,Female,Sweden,0.0,0.0,6.4,Good,3,27.5,Low,11.7,1,Student,0,1,Adulto,Sobrepeso
9419,36,Male,Germany,1.3,126.7,6.5,Good,3,18.3,Low,8.4,1,Other,1,0,Adulto,Bajo peso
9420,32,Female,USA,2.6,244.9,7.0,Good,3,23.7,Low,11.1,1,Office,0,1,Joven,Peso saludable
9421,38,Female,Spain,3.1,296.0,4.1,Poor,1,27.5,High,11.8,3,Other,0,0,Adulto,Sobrepeso
9422,38,Female,USA,2.2,209.1,6.7,Good,3,21.4,Low,11.0,1,Office,1,1,Adulto,Peso saludable
9423,38,Male,Italy,1.8,169.3,6.9,Good,3,16.7,Low,14.3,1,Office,0,1,Adulto,Bajo peso
9424,36,Female,Mexico,2.5,238.5,6.0,Fair,2,24.0,Medium,11.0,2,Service,0,0,Adulto,Peso saludable
9425,45,Male,Canada,1.9,180.8,9.3,Excellent,4,18.2,Low,1.8,1,Office,0,1,Adulto,Bajo peso
9426,35,Male,Norway,4.1,391.9,4.9,Poor,1,21.4,High,12.0,3,Office,0,0,Joven,Peso saludable
9427,23,Female,Mexico,3.5,336.1,7.0,Good,3,20.1,Low,1.3,1,Student,0,0,Joven,Peso saludable
9428,27,Female,Japan,3.2,301.2,5.3,Fair,2,22.8,Medium,6.0,2,Healthcare,0,1,Joven,Peso saludable
9429,18,Female,USA,4.0,383.2,6.7,Good,3,28.3,Low,5.3,1,Student,1,0,Joven,Sobrepeso
9430,59,Female,Canada,3.0,287.1,5.2,Fair,2,26.2,Medium,2.4,2,Other,0,0,Mayor,Sobrepeso
9431,45,Female,France,2.1,203.5,7.8,Good,3,28.6,Low,1.6,1,Other,0,1,Adulto,Sobrepeso
9432,25,Male,Canada,0.1,8.3,7.4,Good,3,25.8,Low,4.3,1,Office,0,0,Joven,Sobrepeso
9433,31,Male,USA,5.3,503.0,4.2,Poor,1,24.5,High,10.3,3,Office,0,0,Joven,Peso saludable
9434,27,Female,UK,4.2,397.5,6.5,Good,3,29.0,Low,3.1,1,Service,0,0,Joven,Sobrepeso
9435,53,Male,Netherlands,0.7,65.2,6.3,Good,3,18.1,Low,14.6,1,Office,0,0,Adulto,Bajo peso
9436,18,Female,Finland,3.6,341.9,6.3,Good,3,29.5,Low,0.1,1,Student,0,0,Joven,Sobrepeso
9437,36,Male,Brazil,3.2,303.2,4.5,Poor,1,26.1,High,8.5,3,Student,0,0,Adulto,Sobrepeso
9438,33,Male,Brazil,1.1,103.1,8.5,Excellent,4,27.5,Low,8.4,1,Student,0,1,Joven,Sobrepeso
9439,44,Male,Brazil,4.6,434.9,5.2,Fair,2,21.6,Medium,4.1,2,Student,0,0,Adulto,Peso saludable
9440,33,Female,UK,2.7,261.1,6.3,Good,3,20.6,Low,8.9,1,Healthcare,0,0,Joven,Peso saludable
9441,18,Female,France,0.8,73.9,5.8,Fair,2,24.1,Medium,8.4,2,Student,0,0,Joven,Peso saludable
9442,31,Male,China,0.7,64.0,6.6,Good,3,19.2,Low,10.3,1,Student,0,0,Joven,Peso saludable
9443,23,Male,Norway,3.1,296.8,6.4,Good,3,22.1,Low,13.1,1,Other,1,0,Joven,Peso saludable
9444,35,Female,China,1.1,101.4,6.7,Good,3,22.3,Low,1.5,1,Other,0,0,Joven,Peso saludable
9445,52,Male,Brazil,1.4,132.8,8.5,Excellent,4,22.0,Low,12.5,1,Other,0,0,Adulto,Peso saludable
9446,18,Female,Germany,3.1,298.0,6.4,Good,3,21.1,Low,0.3,1,Office,0,1,Joven,Peso saludable
9447,25,Female,Brazil,1.5,143.4,8.7,Excellent,4,17.5,Low,0.9,1,Other,0,0,Joven,Bajo peso
9448,28,Female,Switzerland,1.8,170.5,5.0,Fair,2,25.9,Medium,13.6,2,Office,0,1,Joven,Sobrepeso
9449,30,Female,Spain,1.3,124.9,8.2,Excellent,4,24.7,Low,10.6,1,Other,0,0,Joven,Peso saludable
9450,43,Male,South Korea,3.5,333.3,7.7,Good,3,19.3,Low,9.6,1,Student,0,0,Adulto,Peso saludable
9451,32,Female,Netherlands,4.4,414.0,7.7,Good,3,25.4,Low,7.8,1,Other,0,1,Joven,Sobrepeso
9452,39,Female,Finland,0.0,0.0,9.6,Excellent,4,22.8,Low,11.7,1,Service,0,0,Adulto,Peso saludable
9453,27,Female,South Korea,1.0,97.3,3.8,Poor,1,20.4,High,10.9,3,Office,0,1,Joven,Peso saludable
9454,37,Male,Switzerland,0.0,0.0,4.5,Poor,1,26.3,High,5.2,3,Student,0,0,Adulto,Sobrepeso
9455,44,Female,Canada,2.7,255.5,6.7,Good,3,24.0,Low,7.4,1,Student,0,1,Adulto,Peso saludable
9456,26,Female,Sweden,2.8,266.7,4.1,Poor,1,29.4,High,7.2,3,Student,0,0,Joven,Sobrepeso
9457,44,Female,Mexico,1.1,102.2,4.4,Poor,1,21.1,High,6.5,3,Other,0,0,Adulto,Peso saludable
9458,35,Male,USA,1.8,175.3,6.4,Good,3,25.7,Low,10.2,1,Office,0,0,Joven,Sobrepeso
